,_unit_id,text,description,gender
241,289272404,"#ViolenceAgainst  #LearnedWorkingWomen by #LearnedWorkingMen is #REAL #PriscaBaike , #Women, #Uganda . May your own… https://t.co/Po4wJbMgzF","Creative Doer & Seer, Producer/Director,Wellness #mentor. #Yoga #Instructor #Pilates #Aqua-Aerobics #Dance. #Inclusion #Identity #International #Storytelling",female
242,3239403406,"I am currently recruiting for new people to join my doTERRA team in the UK.
Do you want a flexible and rewarding bu… https://t.co/9RsGaol117",Flexible jobs and home based business opportunities for parents looking for a family friendly work,female
243,487989844,Virgin #Marry the daughter of Imraan reached a high status &amp; an #honourable position that no other #women have reac… https://t.co/6hnHwptyxW,"قال عليه الصلاة والسلام  : "" إن الرجل ليتكلم بالكلمة لا يرى بها بأسا يهوي بها سبعين خريفا في النار "" .",female
244,1096628214,@drnicholasevans: #migrants passing through #Hull wrote about how the #women kept men entertained in the #pubs by d… https://t.co/GtBijdEQUt,The OpenCampus is The University of Hull’s research-led Public Engagement Programme - sharing our research with our many communities. Tweets by Jackie & Matt.,female
245,2293873866,These must be the most beautiful capri pants you will ever feel in the world.  #brazilian #women https://t.co/bx8FEjHzer,"Love yoga, Pilates and jogging on the beach!!",female
246,4883255997,"Screaming O Colour Pop Big O Vibrating Cock Ring 

https://t.co/2bLYcQvkgT 

#SexyPlaytime #Wand #Love #Sex… https://t.co/k1sAFwAOZb","🔞 All things #Sex, #Sexy, #Lingerie & #Sextoys #Orgasm #Erotic #BDSM #LGBT #Male #Female #Model #Models #NSFW #swinging #sexualhealth #Love Support sex workers",female
247,4891819900,You like hardcore?  😜 @geatrael532  #women #girl #cum,#sexy #horny #adult images +18,female
248,616775505,Virgin #Marry the daughter of Imraan reached a high status &amp; an #honourable position that no other #women have reac… https://t.co/WmLn0bzsxc,مهتم بالسيارات والتكنولوجيا ، إعلامي المستقبل القريب ❤️❤️,female
249,3699306921,"Director #Engender @EmmaRich testifies @WomenForIndy The rôle of women in the economy, the home#economy#women… https://t.co/GJcQa8AHYO","Married, happy, and fabulous. Working for a better tomorrow today.",female
250,288716345,"LADIES, BOOST YOUR SEXUAL CONFIDENCE WITH THESE TIPS https://t.co/QVivMJQE27 #ladies #SelfEsteem #women #girls… https://t.co/sYU8SKSeES",We provide information & understanding you need to take care of your own health | The information provided here should not be construed as medical instruction.,female
251,86650765,"1st Gig Of The Day - All #Women Nite @ All saints School (Abids) with #DJPIYUSH 

6 Pm Onwards -… https://t.co/IpQebvhQqA", ,female
252,483647427,https://t.co/DNnFy7vKBm February 2018. Free shipping with any purchase. #men shirts #women shirts #posters https://t.co/KGf6SQTVQk,"🔌 Author:13Kings
🔑 Producer /Marketing #13EastEntertainment #EBN #EastWear13 #PeterPaulFoundationOfOakland #EasternEmpireMusic
YouTube&FB:13East Entertainment",female
253,786907273104756736,"Have a look on our instagram page @ https://t.co/Zxzuhk1ktO

#MOE #marchofeve #all #women #drive #to #discover… https://t.co/pu5svyQjJ4","#TheRoadLessTravelled is a concept that has stemmed from deep love and passion for exploration and appreciation of what this wonderful world has to offer.
#TRLT",female
254,377904401,".@Yale, #NewHaven #police &amp; #Yale's #Greek system #fail the #women #students, as #men found to be #sexual… https://t.co/ITFni4oSVK","NYC-loving, globetrotting truth seeker, bond babe, former rugger & news junkie who demands fairness, facts & equality. Must reads aren't necessarily my opinions",female
255,862710235152121856,North Carolina Couple in Their 70s Loses Nearly 400 lbs Together https://t.co/xVeMRqtWAE #women #health #womenshealth,"Women's Health Magazine focuses on women's health, beauty, style,  fitness and more with the latest news and articles straight from the  most popular magazines",female
256,756912298523000832,"Help get more women into media 
#women #gender #solutions
https://t.co/fv8bVW2QKf https://t.co/Fr3OsGOmoc",Solution Zone Tv's newscast. Forward thinking multi media channel to network sustainable solutions for the planet. A Portal to positive futures.,female
257,19394818,"Love the work this changemaker is doing to empower #women through #education. Support, please. https://t.co/Sxr2LH1iy2","Storyteller, Filmmaker, Digital Citizen, Father, Son, Brother, Solution Seeker, Hindu, Proud Indian and American. Tweets = Personal Opinion.",female
258,891315848425734144,"Black Devil Briefs - Size, One Size. Colour, Black Devil. Material, ...
https://t.co/bn7wkiHPH4

#Follow… https://t.co/0vizDVWxD2","LIVE NOW!!   Our Passion is your Pleasure   #Male #Female #Couples #LGBT #Sex #Lesbian #Gay #BI #Trans #Hetro #lingerie #sextoys #sex Questions, Drop us a DM",female
259,336421823,Everyone who runs an organization or works in HR should read this #MeToo #VAW #women https://t.co/0nsWeUY9kv,"Life, the universe, and everything feminist. Views are personal",female
260,805483159,"GIRL POWER!

Can't wait to perform @Inspired4LifeUK tonight! 

#Empowerment #women #girlpower #goldstone #girlgang https://t.co/I56EnItF4d",⭐️ GIRL GROUP ⭐️ • info@goldstonelive.com •https://t.co/aFMLgQH4tJ 🌈,female
261,947058422213758977,Our #londonredbus design is a real hit so we are very pleased to announce that #personalised #baby bodysuits and… https://t.co/m3zHS9qpYn,Welcome to Jelly Confetti. Fun party themed products designed by @susiehuson to help you create a party to remember.,female
262,54495941,A year ago I got on MEA bus to DC to protest our new President's agenda and rhetoric. I may not be going to an anni… https://t.co/GZGuF9F11N,"Poet, mother, teacher, and wife who believes peace a state of heart. Book: By the Pond, pub. 2015 & available: 
https://t.co/Bg7vCkzUZy https://t.co/uxZhR6XVpD  https://t.co/zAMdodaYit",female
263,140119443,"😂
I must be doing something right.....30+ years married.

R.I.P big Mike.

#Women https://t.co/IZFEQJn8LW","The SNP isn't Scotland
- The EU isn't Europe--  We are the masters, the politicians are our servants. (Allegedly) RT's N.N.E
 UK---OK.",female
264,4883255997,"Freya Flowerbomb Plunge Balcony Bra Spice 

https://t.co/7OIPzUlkW2 

#SexyPlaytime #Wand #Love #Sex #Hotwife… https://t.co/lSu0uf9VvE","🔞 All things #Sex, #Sexy, #Lingerie & #Sextoys #Orgasm #Erotic #BDSM #LGBT #Male #Female #Model #Models #NSFW #swinging #sexualhealth #Love Support sex workers",female
265,85469815,"14 years old.
Pregnant.

Sexual violence knows no boundaries in the DR Congo.

Read the horrifying tales of 5 displ… https://t.co/fJkni5wRMV","Official account of IOM, the United Nations Migration Agency 🌎 • HQ in Geneva 🇨🇭 • Also in French (@onumigration) • #ForMigration",female
266,2419548986,Got #superpower? Download #comic #stickers #FREE #slay #empower #women #fun #iphone7 #ios10 #blogger #comiccon #bang https://t.co/9la3IckPEs,Create things for free. Get first dibs on your username of choice on https://t.co/msTvIpE67g,female
267,2419548986,Got #superpower? Download #comic #stickers #FREE #slay #empower #women #fun #iphone7 #ios10 #blogger #comiccon... https://t.co/NI8IS4wTgz,Create things for free. Get first dibs on your username of choice on https://t.co/msTvIpE67g,female
268,863060650783895553,Women's V Neck Lace Up Tops Check Plaid Loose Long Sleeve T Shirt Tee Blouse #women #top #blouse #tshirt #shirt… https://t.co/EZz2Kg12Qz,"Buy Top Online Fun Products on Scroll Forever for fun for all ages! 

Easily buy fun merchandise delivered to your home on top of huge savings!",female
269,1378645417,"Virgin #Marry the daughter of Imraan was so #honourable, and she was different from any other #women in #Islam. 
https://t.co/pHiQNmIFzF",اللهم ارحم موتانا وموتا المسلمين وادخلنا واياهم جنات النعيم,female
270,113487858,5 innovative ways creating educational &amp; economic opportunities for #women. https://t.co/UXnfPbX3gM #Africa https://t.co/4yisvW3XUh,"We want people to see the tremendous triumphs, beauty, grace, and intelligence that exist in Africa. We tell the REAL story of what Africa is all about.",female
271,2572587510,"Get up to 30% off on this elegant and glamorous #Golden #Stone #Earring!!
Buy Now!!
#GarviGurjari #Jewellery #Women https://t.co/VnY3o1Qgyp", ,female
272,261199464,@DLidington #whatamess you’ve left. @theresa_may how lucky you are. #westlondoncoroner #bully #harrassment… https://t.co/5qVSp478qJ, ,female
273,891315848425734144,"Cabaret Wig Green Long - Coloured novelty wig in supple, ...
https://t.co/KchFQAwM0W

#Follow @somethingpurpl1 25%… https://t.co/XL0gdRd6Fl","LIVE NOW!!   Our Passion is your Pleasure   #Male #Female #Couples #LGBT #Sex #Lesbian #Gay #BI #Trans #Hetro #lingerie #sextoys #sex Questions, Drop us a DM",female
274,826088646088519680,"is so horny...  💕
@anal_Keira29
 #pussy #girls #women",#sex #amateur #pornvids +18,female
275,251238081,@jamesMSama says be genuine https://t.co/VkmXVH2MWc #women #men #dating @badgalashbree #relationshiptips #experts… https://t.co/Ul8xiNDAVu,BADGAL UNITED LLC ESTABLISHED SINCE 2005 MARKETING/PROMOTION FOR FEMALES. FOLLOW @BADGALBAMBI #badgalbambi #NYG,female
276,846277880,@BPWGalway @BPWIreland Planning meeting for 2019 European Conference #Women https://t.co/PHiZBxixiZ,"President Business and Professional Women Ireland BPW. Works at ISPCC Childline Corporate Account Manager,Failte Ireland Ambassador .",female
277,1650481010,All you need is #Uggs this #Valentines #Day  #Men let your #women  know how much you #love her #purchase her a pair… https://t.co/9nQisjYnBl,#UggBoots#Leather#Sheepskin#jackets#fashion #fishing #gardening #travelling Always treat people how you would like to be treated. Feed the poor visit the sick,female
278,1417715072,Be careful what you ask for! Get your copy of TLTT now!! #saturday #morning #love #women #dating… https://t.co/0QMj19msED,Helping women find their purpose and live life as the Queen they were created to be.,female
279,2825186511,Hold on to your loved ones ❤️❤️❤️❤️ #love #women #strongwomen https://t.co/IpPd9A1w3G,"REAL WOMEN celebrate each other⭐️Believe in ourselves❤️ Fashion👠are FIERCE💋Follow me4
FeelGoodFactor & Flattery💄For promo inquiries HauteDerriere1@outlook.com",female
280,3188618684,Be the best you that you can be! #women #beautifulwomen #strongwomen #loveyourself ❤️❤️❤️❤️ https://t.co/ASaz1EPScA,"I share tips to achieve your health goals and be your best self inside & out! Plus healthy living, weight loss success stories, skincare & post-birth snap back!",female
281,2620769102,Words written by working class #women to British #BirthControl pioneer Dr. Marie Stopes are the inspiration for… https://t.co/GK1IAGqV1d,Medical Director @MarieStopes Fan of #Science #ReproHealth #Choice | Tweets my own | https://t.co/HsttvKKoE3,female
282,33448049,"""Arab Porn"". Respect #food #women #justice #Ahed #warriortribe #thewayforwardishowicomeback #targetpractice… https://t.co/8557rgBGgk",Father to a Genius. Independent Filmmaker  Writer. Director. Producer. Copier. Paster.  Avid button masher.  Nomad by Nature.,female
283,11148942,"esteemed #Writer &amp; #author @SulomeAnderson talks #ISIS, enslaved Azid #women, #Syria, #confict, #war, #hope &amp; more… https://t.co/v8U7B1c4Vx",@projo staf writer; filmmaker; author many books including Toy Wars & King of Hearts; director @pubstory,female
284,15915801,https://t.co/YJyRrG1zva #moon cycles #women #red #tent,"http://t.co/R3jTv3KghS
 http://t.co/uYdpw6FDgA author page
http://t.co/6RSardQmjH",female
285,4883255997,"Give Lube Lubetube Oral Pleasure Gel 

https://t.co/UOmGDYepCR 

#SexyPlaytime #Wand #Love #Sex #Hotwife #Swingers… https://t.co/M0x93hMBeG","🔞 All things #Sex, #Sexy, #Lingerie & #Sextoys #Orgasm #Erotic #BDSM #LGBT #Male #Female #Model #Models #NSFW #swinging #sexualhealth #Love Support sex workers",female
286,2264969420,"""See all women as mothers, serve them as your mother. When you see the entire world as the mother, the ego falls aw… https://t.co/kCMfyLl3JD", ,female
287,701685041689141248,"all fours.... https://t.co/TMoogsc9Xd 
@hhhhh_13355
 #women #xxx",#horny #amateur #adult videos +18,female
288,794484675070881792,Why are #women accused of #witchcraft? Study in rural #China gives clue https://t.co/YKeKn9jXPh,Sito che nasce dall'impegno di Raffaella Di Marzio e Camillo Maffia nella difesa dei diritti e della libertà di credo e la promozione del dialogo interreligioso,female
289,969851665,@maria_axente @wef @robmccargow @vdignum @intellethics @apltownsend @tabithagold @RobWortham @cognition_x @APPG_AI… https://t.co/gFiikeexFW,Maman de 3 ados🍒CPO xSony Unilever WPP Aligning #EX & company #purpose. #AI4good #Difference #Resilience #Change #FOW #Equality #Attention #OYW #Governance #HI,female
290,891315848425734144,"Red Suspenderbelt With Stockings And Lace Detail - Stockings and ...
https://t.co/T377ey63ax

#Follow… https://t.co/dl0YOev9hz","LIVE NOW!!   Our Passion is your Pleasure   #Male #Female #Couples #LGBT #Sex #Lesbian #Gay #BI #Trans #Hetro #lingerie #sextoys #sex Questions, Drop us a DM",female
291,488772865,1 more thing that makes no sense: women’s wellness retreats where every evening the wine flows &amp; the ladies talk ab… https://t.co/JwJGzgiW3t,"Twin mom, wife, RN, Speaker & author of ""Raising the Bottom: Making Mindful Choices in a Drinking Culture."" Sober IS the new cool. Kids deserve sane parents!",female
292,210399196,"Are you still on the 'New Year, New You' mission to get fit? Losing #Motivation ?Then try these 5 tips from the… https://t.co/dIt17hRHjD",#Career and #Leadership Coaching for high potential #women. Mentoring and sponsoring programs. Maximizing the benefits of #gender balance for corporations.,female
293,706189055604740096,Thank you @Nike for making the #nikeprohijab and #JohnAbraham for supporting #muslim #women to be able to play… https://t.co/yb3Yg8xHPb,Corporate #Happiness & #Wellbeing in the Workplace Researcher & Ambassador| MSc in HRM | #CIPD Associate Member | Organization Coach & Mentor | #HR Advisor #UAE,female
294,19182456,"Show your legs some love with our custom printed #leggings, yoga pant &amp; tights. https://t.co/y9XuUPUtC1 #Fitness… https://t.co/RHVsBF5AeL","Internationally Published Photographer, Actor,Filmmaker, Comic, Bacon King, Marketing/Social Media Wiz, Producer, iPhonographer, Raconteur. Available Worldwide",female
295,135633475,"Interesting article about 10 #women who shaped U.S. #business #history:
#WomenInspired https://t.co/rwGttciWUu","VP, Consumer Strategy & Key Initiatives at @Prudential, supporting financial wellness within diverse markets. https://t.co/dtmA6Mx5O4",female
296,507569734,WOW how old are U! https://t.co/iB0RNh140O #beauty #antiaging #men #women #follow #save,Here at the #frugalmaniac #deals to help your #fugalliving http://t.co/Ja1miNt4Nf #prepping #mma #automotive  #coupons #discounts #clearance  #DIY #followback,female
297,4046241618,"925 #Sterling #Silver #Fanta #Chalcedony Gemstone Round #Bezel #Stud Earrings
https://t.co/xUAQNCMQeB

#beautiful… https://t.co/RUNks9yR3g","We Provides Most Excellent Online Silver #Bezel #Jewelry, Gemstone #Beads Gemstone #Cabochons, #Beaded Chains, #Drusy, Bezel Products.",female
298,114436807,"How the #Tory establishment failed victims of '#blackcabrapist' John Worboys
#TheresaMay as Home Secretary and as P… https://t.co/KReJBb8wwJ","#OnePlanet #Equality #Communication  
May RT to scoff or praise.  Anglo-Celt #Aussie #lipoedema-survivor #antitheist
There's no pleasing some people. Brian.",female
299,17855061,"Women who took a long time to figure out how to orgasm, how did you figure it out? https://t.co/zp5I71QEG0 #women",WR Mission: To provide sustainable communication models to women and all people to speak-up and lead by example.  Email support@women-corp.com to get started!,female
300,17855061,Any other women never shaved body hair (anywhere) and how did it impact your relationships? https://t.co/eIpoL72HdH #women,WR Mission: To provide sustainable communication models to women and all people to speak-up and lead by example.  Email support@women-corp.com to get started!,female
301,891315848425734144,"Passion Roxy Corset White - Show off your foxy side, in this ...
https://t.co/zimusKiDvG

#Follow @somethingpurpl1… https://t.co/3zkuVHCK62","LIVE NOW!!   Our Passion is your Pleasure   #Male #Female #Couples #LGBT #Sex #Lesbian #Gay #BI #Trans #Hetro #lingerie #sextoys #sex Questions, Drop us a DM",female
302,148118046,The latest The Jean Flower Daily! https://t.co/NE9NLhk8MU Thanks to @BadRedheadMedia #women,mortgages : protection : property : finance :,female
303,914554292966699008,#booty #bbw putimorrita #domination #jav beauty #women #babe https://t.co/FOPNuB1wzC, ,female
304,902843333248155648,"Woman basketball team and school bathroo...
#blonde #bigass #boobs #women #cum
https://t.co/kVebl1Ks96","I love sex, erotica and music. Romance is my middle name)))))",female
305,186087742,I thought this was really interesting #stylist #women https://t.co/OwZLE19sOk,"Media and PR Specialist Kellogg's UK. Ex-Daily Mail, Former Masons Newshound @SWNS & Barcroft Media features writer. All views my own",female
306,828884609152716800,You don't believe that... https://t.co/NVSHIiR3DN  @AriaAmateur18  #xxx #pussy #women,#anal #amateur #porn #sex +18 images,female
307,3251675529,"A cold case is the least of worries when these #women discover buried bodies are a little too close to #home
https://t.co/ftg22wrWus
#Amazon",I write cozy mysteries & thrillers while consuming large amounts of coffee. 2018 will be a good year for wine so I may take up drinking soon (maybe tomorrow).,female
308,4883255997,"Doc Johnson Reverse Tightening Gel For Women 

https://t.co/ysfyGMENZi 

#SexyPlaytime #Wand #Love #Sex #Hotwife… https://t.co/nVm7Z55X3D","🔞 All things #Sex, #Sexy, #Lingerie & #Sextoys #Orgasm #Erotic #BDSM #LGBT #Male #Female #Model #Models #NSFW #swinging #sexualhealth #Love Support sex workers",female
309,1560417109,#women. As soon as they get what they want they'll want the opposite. Give it five years and they'll be demanding m… https://t.co/fPjtUt1QTv,"Not aligned to any political party, religious faith, sexual persuasion or race.

#bonkersville",female
310,378191260,"Green tea beauty recipes; masks, bath bombs, soap, and more ==&gt;https://t.co/6G83SmtmFX #beauty #diy #beautydiy… https://t.co/kSUfaS2rIg","Crafting, Creating, Cooking & Blogging Sharing things I make & that Inspire me. Passions: being a mom, creativity, photography & nature. https://t.co/JTbOG4vPYE",female
311,108583001,The latest The Tsnobiladze Daily! https://t.co/jEawXOqyRx Thanks to @EkaPirtskhalava #afghanistan #women, ,female
312,1457987606,A flight attendant has shared her secret to falling asleep on a plane #women https://t.co/knOOT5Dobx - Learn More https://t.co/oObylyvCqg,I'm 27 year-old guy looking for girls/women who love sex . I wanne fuck and get fucked if ur interested email me,female
313,30839699,Sharpen your #tech #skills &amp; build an extraordinary #career—join the #HighTech #women @LinkedIn group! #JoinUs… https://t.co/gGMxyEj7Fj,"Find out more about Accenture in India, and about exciting opportunities across strategy, technology, digital and operations!",female
314,712255323806015488,#FamilyPlanning means #women and #girls can live out their full social and economic potential @miamalan… https://t.co/QHPxek4Ef0,"The brand new official account for the @GatesFoundation's Africa team. Let's talk about development, health and opportunity on the African continent.",female
315,4527323057,"I decided to change my career to painter after seeing this image and how much it’s worth.
 #lifequotes #life… https://t.co/uOdrF54S2x","Member at United Nations Association of the United States. USPA Journalist / Reporter. Expert in Financial Crimes. Trainer,Author, Writer & Coach @RAAGroup",female
316,829708165948268544,"You like hardcore? https://t.co/snC6yRoi7Y 
@NicoletteXXX18
 #porn #amateur #women",#porn vids +18 #hardcore #sluts #sex,female
317,2385295423,#hot #sexy #girls #beautiful #women #cute #boobs #ass More: https://t.co/tNrLtpXvPy https://t.co/w8CsfPmcUZ,the Ultimate Internet Babes Database.,female
318,1216784204,Always aim higher. #smart #healthy #women #fitness #healthyhabits #healthyliving #expertadvice… https://t.co/3pJbrBccms,Download our free app: on iTunes at https://t.co/M315NsW88g and on Android: at https://t.co/3T73tWzuQF,female
319,2316746954,Interesting and original piece on #women in the #MB. How the #MuslimBrotherhood-s women activists stepped up in… https://t.co/ycpUllGojx,PhD. Algerian Political Analyst. Resident scholar @Carnegie. #Radicalization #Jihadism #Algeria #Sahel. All tweets are mine. RT ≠ End https://t.co/04pyNF5HDS,female
320,897391583607353344,"Great time to invest in women entrepreneurs, says Mann Deshi Bank’s Chetna Sinha #timetoinvest #2018 #women https://t.co/WQBHFj6VGw",The Official WOW Dinner Account. The 5th of November 2017 first edition| Sold Out| Follow us also on Instagram: https://t.co/TnUXeABXOB,female
321,727580305108938752,#abused #Survive 1 author encyclopedia site:Many #women have enjoyed Modern #Civilization but many have suffered too https://t.co/dU5rJvMaXU,Via UTube https://t.co/FLl7KHSUKO book https://t.co/H3cE6jfcFH FB https://t.co/uAdFJsB2uu G+https://t.co/s6ZMJmP2fj & blog we aid women Follow & get 3Dicon inDM,female
322,2540626868,Sharon Stone Is Proof That Women Can Play Roles Written For Men https://t.co/sFMEmcvPFU #Sharon #Stone #Is #Proof… https://t.co/8mJaVOcxsM, ,female
323,704220602874236928,"“In times of adversity, you will know those who truly love you.""
― Lailah Gifty Akita
Join the self-care conversati… https://t.co/7Om3RVliZw",Self Care is Sexy | Consultant | Speaker | Your Emotional Well Being us Important as You Serve Others,female
324,62000272,"Eve Ensler: Suddenly, My Body https://t.co/FHqXHn4nsp #TEDxWomen #TED #TEDx #women #health #awareness","Celebrates, motivates & inspires. Loves amazing women & those who appreciate them. Rocks, rocks, rocks!",female
325,891315848425734144,"Crotchless Sheer Black GString - Crotchless Sheer Black G-String ...
https://t.co/gpHD8Ft8u3

#Follow… https://t.co/nk078Dp3hy","LIVE NOW!!   Our Passion is your Pleasure   #Male #Female #Couples #LGBT #Sex #Lesbian #Gay #BI #Trans #Hetro #lingerie #sextoys #sex Questions, Drop us a DM",female
326,521502888,@benmurraybruce @aishambuhari @APCNigeria should nominate VP @ProfOsinbajo to run for @NGRPresident in place of… https://t.co/nAxK9XFRtQ,Godly Consciousness,female
327,201421121,"There is an unprecedented surge of first-time female candidates running for offices big and small, from the U.S. Se… https://t.co/S0uENuusb8","Secretary General European Parliament Turkey Forum, a cross-party non-partisan platform for high-level political discussion | #GMFMMF fellow 2017-2018",female
328,212853504,I'm not bossy. I just have better ideas. ~ #SheQuotes #quote #feminism #leadership #women #voice https://t.co/paUwCSuK36,Kick ass quotes by amazing women. Share yours!,female
329,521502888,@Omojuwa @APCNigeria should nominate VP @ProfOsinbajo to run for @NGRPresident in place of @MBuhari and then… https://t.co/9N2ZtPqBmr,Godly Consciousness,female
330,925469363578331138,"ICYMI, There's an Entire Fake Paris (Eiffel Tower and All) in China #women https://t.co/NfMPMPKUSw - get content fr… https://t.co/CGLSjnawZ3",Very sexy lingerie | low prices | 2 day or overnight shipping | Follow @Ballofficial Sc: Maximumpressure  IG: So_Officially_Made check out my website below 👇,female
331,521502888,@thecableng @GarShehu @MBuhari @APCNigeria should nominate VP @ProfOsinbajo to run for @NGRPresident in place of… https://t.co/O1fmGjr1Ez,Godly Consciousness,female
332,819504012940771328,"'We’re 10 days into 2018 which is completely mental, I thought I’d do a little post on 10 things I’m looking forwar… https://t.co/hnOqL1aZhj","LouLou Loves is an independent lifestyle brand that offers an inspirational range of feel-good, health & beauty products designed for busy mums.",female
333,859734919303634944,This one is fun #etsy shop: Swarovski Heart Shaped Crystal on Stirling Silver chain. https://t.co/FAld5QYF9k… https://t.co/Y38QVaVvBR,"Creative and quirky. Recently returned to jewellery making with new found love, chain mail.  Worshiper of cats, lover of life.",female
334,3257097287,"#facts, When #girls and #women are safe, healthy, educated, and #empowered, they can generate a positive ripple eff… https://t.co/ckAPLKwoUG",2016-2017 Champion 4 Change @UN_Women. We build & focus on the challenges & opportunities of today & discover new ways 2 inspire the empowered women of tomorrow,female
335,65728161,Advice Women need to Live By ~ Don't ever date a man who can't handle your power. #advice #women #power… https://t.co/uZqlTYnDvU,"Suspense for the Romantic Heart ❤️- Romantic Suspense Author, Corporate Professional, National Service Delivery Manager Operations ☕️",female
336,714530073018253316,"#Women #Fashion #Challenges that #Men don’t understand: https://t.co/iJqkh03Ak0, https://t.co/4s9s01Lysp https://t.co/utJL2JLjOP", ,female
337,521502888,@ZoeChinaka @APCNigeria should nominate VP @ProfOsinbajo to run for @NGRPresident in place of @MBuhari and then… https://t.co/0jM06h6rKf,Godly Consciousness,female
338,500973788,A Parisian #Katemoss in the 90's. How beautiful does she look? #women #supermodels https://t.co/dCIIfnBXHg,"Gentleman's Journal provides the latest in style, grooming, food, drink, business, lifestyle, culture, restaurants, travel & power.",female
339,4129773796,"#women #nolimits

I think the key is for women not to set any limits.

Martina Navratilova",#Essayist I #Artist I MH Activist I Books 👉🏽 While You Were Watching The Waltons I Dismembering Barbie I The Invisible Door 👉�https://t.co/Bg7vCkzUZy,female
340,859734919303634944,"Excited to share the latest addition to my #etsy shop: Pearl Drops, pierced earrings on Sterling Silver Post and Bu… https://t.co/NN80BCmuXh","Creative and quirky. Recently returned to jewellery making with new found love, chain mail.  Worshiper of cats, lover of life.",female
341,898106211144433664,"RT FAOKnowledge: 'If there's no #water, what's the point?'

📷 story via guardian #women https://t.co/sg7j5PT7JA",La rete dei 18 #EmporiSolidali attivi in #EmiliaRomagna. Un aiuto concreto e diretto a persone in transitoria situazione di disagio economico,female
342,869246383194341377,#men #accessories #women  Unlocked Apple iPhone 6S / 6s Plus Dual Core 2GB RA ... https://t.co/nJRoNAzGPj https://t.co/7Jrordvj7G,Welcome to Geoponet Sales Store! We offer high-quality goods for our dear customers!,female
343,950335551915339778,"Political confessional system in #Lebanon doesnt endorse women's #Quotas.
#May6 time for change. not only for… https://t.co/DfqKsLV9pz", ,female
344,827430034801561600,"That is unbelievable!! https://t.co/v77DmvdIWR 😘
@porno_Callie22
 #girls #amateur #women",#sex #amateur #pornvids +18,female
345,296806653,Just #sold in our #society6 store! Women Who Wear Black Lead the Most Colorful Lives Carry-All Pouch… https://t.co/HYGCA4arBd,Art prints now on sale at https://t.co/3fqLloIqiJ…  #etsyseller,female
346,40678250,Every time a #women finds #success she paves the way for other #women to do the same. https://t.co/VPDqOZryRt #unity #feminineshift #leaders,Our Milk Money is a national search directory that lists ONLY self-employed parents. We are also a community resource dedicated to helping parents.,female
347,914458385415884800,#kikit #girl nakedgirlweb #bigbootygoddess #naughtymilf blowjob #princess #women https://t.co/elNOnx6g8X, ,female
348,452117212,"""Funny you think I was being vulnerable, she wants to say, because when I wrote that I just felt like a fucking bad… https://t.co/7XLRVFOLaG",Canadian photographer| Irish mother|glass eye (Canon)| member: @womenphotograph| the wonder that's keeping the stars apart |https://t.co/TkocOFAXrt,female
349,46946560,Rave ★★★★★ reviews - come see what all the fuss is about. https://t.co/QIhvgokoLJ #women #cops #detectives #amreading,"Texas Crime Fiction writer - because some folks just need killin'. Jazz lover, fence fixer, pretty good post-hole digger, and mad about BBC's The Archers.",female
350,891315848425734144,"Leg Avenue Halter Bra And Cut Out Short - 2 PC. Stretch lace halter ...
https://t.co/hYGbSJ3xGu

#Follow… https://t.co/P0vrX8cqVE","LIVE NOW!!   Our Passion is your Pleasure   #Male #Female #Couples #LGBT #Sex #Lesbian #Gay #BI #Trans #Hetro #lingerie #sextoys #sex Questions, Drop us a DM",female
351,767703952255250432,#Iran: Two #women dervishes beaten and arrested  https://t.co/46qothYHOz,من ضد تروريسم و ضد بنياد گرايي و خواهان استقرار آزد ي و دموكراسي در ايران هستم #ايران #freeiran,female
352,2501092039,What?s the Big Deal About Women in Wine? #women https://t.co/zOXV02cmkK,"beer, brews, craft brews, microbrews, microbreweries, beer industry, hops, festivals, brewing, home brews, microbrewery, breweries, brewery",female
353,2501092039,What?s the Big Deal About Women in Wine? #women https://t.co/ej6xNcetvR,"beer, brews, craft brews, microbrews, microbreweries, beer industry, hops, festivals, brewing, home brews, microbrewery, breweries, brewery",female
354,140095704,"My latest @TheIranPulse @AlMonitor on #Iranian #women, #hijab role &amp; the #protests. @AlinejadMasih @FarianSabahi… https://t.co/RJtmUS7f8y","Journalist. Focus on Euro-Med & MENA. Proud @columbiajourn, @sciencespo & @AUB_Lebanon alumna. Views my own.",female
355,829333925080158208,"Wow! This is a great piece on roles that #women can have in #STEM (Science, Technology, Engineering and Maths).… https://t.co/P7Hu2O2hL5",The fixed musical location for active passion for music. Life stories come in chords; we're taking notes and talking keys.,female
356,718130220746846208,#Reds #women #organization Women's bible site Sexual Rev has erased sexual #myth &amp; reduced #humanity to just anatomy https://t.co/ttyJoUbG5Q,Aiding women https://t.co/8tUXsdiL7b & both sexes https://t.co/H3cE6jfcFH for FREE we aid site owners whose 90% sites fail in Google+ rush Follow- get 3Ds in DM,female
357,901030412335689728,"Foot fetish woman 3
#fetish #women #camgirl #movie #star #boobs
https://t.co/TplzVOmXXz",Big ass😍 movie,female
358,29249525,How to Bolster Female Leadership Ranks | https://t.co/mrUbcnPKkk #women #leadership #womeninleadership,A guide to understanding the new world of work and how the power of talent and people continue to shape it.,female
